GEOID,NAME,variable,estimate,moe,totpop,totnhisp_wh,totnhisp_bk,totnhisp_as,medhhinc,medhhinc_wh,medhhinc_bk,tenure,ten_ownocc,ten_renter,w_ten_renter,b_tenure,b_ten_ownocc,b_ten_renter,moe_totpop,moe_totnhisp_wh,moe_totnhisp_bk,moe_B03002_006,moe_medhhinc,moe_medhhinc_wh,moe_medhhinc_bk,moe_tenure,moe_ten_ownocc,moe_ten_renter,moe_w_ten_renter,moe_b_tenure,moe_b_ten_ownocc,moe_b_ten_renter,pct_black,moe_pct_black,pct_white_renter,moe_white_renter,pct_bnh_renter,pct_bnh_renter2,pct_renter,moe_bnh_renter,pct_non_white,pct_asian,DRR1516,DRR1516C,DRR2122,DRR2122C
"421010284003","Block Group 3, Census Tract 284, Philadelphia County, Pennsylvania",B03002_001,1152,567,1152,100,962,0,21565,,,469,197,272,34,412,174,238,567,101,560,11,6082,,,206,92,195,43,203,91,189,83.51,25.96,12.5,13.02,87.5,50.75,58,29.89,91.32,0,"-1.823327",Below Area Average,"-2.263929",Below Area Average
"421010305013","Block Group 3, Census Tract 305.01, Philadelphia County, Pennsylvania",B03002_001,2139,648,2139,74,1636,25,45859,,,741,401,340,8,603,336,267,648,54,609,44,14508,,,198,132,208,12,209,137,205,76.48,16.54,2.35,3.22,78.53,36.03,45.88,36.43,96.54,1.17,"-0.825527",Below Area Average,"-0.730329",Below Area Average
"421010309002","Block Group 2, Census Tract 309, Philadelphia County, Pennsylvania",B03002_001,1381,450,1381,283,925,0,55034,,,428,345,83,35,297,249,48,450,271,514,11,40473,,,190,177,71,55,201,185,57,66.98,30.15,42.17,55.59,57.83,11.21,19.39,47.63,79.51,0,"-0.767627",Below Area Average,"-0.663429",Below Area Average
"421010316005","Block Group 5, Census Tract 316, Philadelphia County, Pennsylvania",B03002_001,1239,892,1239,581,508,150,,,,506,310,196,79,117,0,117,892,311,798,253,,,,251,191,232,125,185,11,185,41,57.24,40.31,42.32,59.69,23.12,38.74,62.58,53.11,12.11,"0.244773",0.0 - 0.5,"0.070971",0.0 - 0.5
"421010326002","Block Group 2, Census Tract 326, Philadelphia County, Pennsylvania",B03002_001,2993,934,2993,1919,79,470,63825,,,1102,876,226,116,39,39,0,934,759,130,414,23999,,,291,317,172,87,64,64,11,2.64,4.26,51.33,54.84,0,0,20.51,4.87,35.88,15.7,"-0.268427",Below Area Average,"-0.611029",Below Area Average
"421010337023","Block Group 3, Census Tract 337.02, Philadelphia County, Pennsylvania",B03002_001,348,219,348,211,0,137,45500,,,158,70,88,88,0,0,0,219,179,11,163,22212,,,104,58,88,88,11,11,11,0,3.16,100,141.42,0,0,55.7,12.5,39.37,39.37,"-0.633827",Below Area Average,"-1.396529",Below Area Average
"421010355002","Block Group 2, Census Tract 355, Philadelphia County, Pennsylvania",B03002_001,1452,543,1452,1078,256,117,40625,,,654,388,266,170,96,0,96,543,485,325,126,12444,,,162,124,135,120,103,11,103,17.63,21.39,63.91,31.35,36.09,14.68,40.67,34.12,25.76,8.06,"2.302273",2.0 - 2.5,"1.511171",1.5 - 2.0
"421010042022","Block Group 2, Census Tract 42.02, Philadelphia County, Pennsylvania",B03002_001,1099,416,1099,456,71,240,43702,,,402,341,61,61,10,10,0,416,166,62,205,20688,,,134,136,43,43,16,16,11,6.46,5.08,100,99.69,0,0,15.17,18.03,58.51,21.84,"0.800473",0.5 - 1.0,"0.040371",0.0 - 0.5
"421010091002","Block Group 2, Census Tract 91, Philadelphia County, Pennsylvania",B03002_001,1379,401,1379,388,324,511,51098,,,770,118,652,229,208,70,138,401,158,154,264,12849,,,158,73,146,64,83,45,87,23.5,8.83,35.12,5.87,21.17,17.92,84.68,12.47,71.86,37.06,"2.006973",2.0 - 2.5,NULL,Insufficient Data
"421010179004","Block Group 4, Census Tract 179, Philadelphia County, Pennsylvania",B03002_001,1540,789,1540,782,281,0,44400,,,648,347,301,173,121,121,0,789,693,259,11,27960,,,245,227,185,133,97,97,11,18.25,13.98,57.48,26.54,0,0,46.45,3.65,49.22,0,"-0.909327",Below Area Average,"-0.070029",Below Area Average
"421010008011","Block Group 1, Census Tract 8.01, Philadelphia County, Pennsylvania",B03002_001,416,233,416,200,0,49,34233,,,261,43,218,76,0,0,0,233,94,11,33,6221,,,179,29,178,31,11,11,11,0,2.64,34.86,31.82,0,0,83.52,5.05,51.92,11.78,"2.014473",2.0 - 2.5,"-1.201529",Below Area Average
"421010366004","Block Group 4, Census Tract 366, Philadelphia County, Pennsylvania",B03002_001,198,88,198,106,20,10,125938,,,129,37,92,72,0,0,0,88,61,28,17,24518,,,55,33,43,42,11,11,11,10.1,13.41,78.26,27.32,0,0,71.32,11.96,46.46,5.05,NULL,Insufficient Data,NULL,Insufficient Data
"421010090002","Block Group 2, Census Tract 90, Philadelphia County, Pennsylvania",B03002_001,1735,555,1735,936,487,156,45987,,,650,90,560,382,57,0,57,555,219,498,81,6875,,,119,39,115,98,58,11,58,28.07,27.26,68.21,10.49,10.18,8.77,86.15,10.14,46.05,8.99,"0.275973",0.0 - 0.5,"-1.061829",Below Area Average
"421010016002","Block Group 2, Census Tract 16, Philadelphia County, Pennsylvania",B03002_001,1191,292,1191,995,29,101,164583,,,540,317,223,186,16,0,16,292,279,32,118,56100,,,115,95,78,77,27,11,27,2.43,2.62,83.41,18.47,7.17,2.96,41.3,11.84,16.46,8.48,"0.408073",0.0 - 0.5,"-1.641929",Below Area Average
"421010136023","Block Group 3, Census Tract 136.02, Philadelphia County, Pennsylvania",B03002_001,1066,229,1066,739,121,72,82438,,,491,295,196,107,62,7,55,229,200,132,70,39139,,,95,77,86,58,54,10,52,11.35,12.14,54.59,17.38,28.06,11.2,39.92,23.5,30.68,6.75,"1.758373",1.5 - 2.0,"1.684371",1.5 - 2.0
"421010388001","Block Group 1, Census Tract 388, Philadelphia County, Pennsylvania",B03002_001,520,183,520,369,151,0,64798,,,304,126,178,139,94,55,39,183,143,121,11,8283,,,117,50,108,102,66,49,39,29.04,20.91,78.09,32.23,21.91,12.83,58.55,17.42,29.04,0,"-0.605827",Below Area Average,"-1.309029",Below Area Average
"421010087022","Block Group 2, Census Tract 87.02, Philadelphia County, Pennsylvania",B03002_001,1042,242,1042,500,94,335,41806,,,669,30,639,226,66,0,66,242,206,77,136,21109,,,165,24,166,107,71,11,71,9.02,7.09,35.37,14,10.33,9.87,95.52,10.78,52.02,32.15,NULL,Insufficient Data,NULL,Insufficient Data
"421010369025","Block Group 5, Census Tract 369.02, Philadelphia County, Pennsylvania",B03002_001,1619,925,1619,904,235,330,29506,,,131,0,131,51,55,0,55,925,556,133,241,9294,,,52,11,52,31,49,11,49,14.52,11.67,38.93,17.92,41.98,41.98,100,33.49,44.16,20.38,NULL,Insufficient Data,NULL,Insufficient Data
"421010145002","Block Group 2, Census Tract 145, Philadelphia County, Pennsylvania",B03002_001,1003,340,1003,36,732,0,,,,351,140,211,36,210,45,165,340,33,335,11,,,,119,88,87,33,94,33,87,72.98,22.44,17.06,13.97,78.2,47.01,60.11,25.7,96.41,0,"2.077773",2.0 - 2.5,"13.361971",3.0 or Above
"421010201022","Block Group 2, Census Tract 201.02, Philadelphia County, Pennsylvania",B03002_001,828,570,828,0,791,0,37469,,,350,205,145,0,334,189,145,570,11,568,11,9125,,,216,191,121,11,215,190,121,95.53,19.52,0,7.59,100,41.43,41.43,118.01,100,0,"3.031773",3.0 or Above,"17.296271",3.0 or Above
"421010169013","Block Group 3, Census Tract 169.01, Philadelphia County, Pennsylvania",B03002_001,1029,483,1029,0,992,37,23250,,,381,137,244,0,369,137,232,483,11,484,59,13049,,,140,86,149,11,139,86,149,96.4,12.83,0,4.51,95.08,60.89,64.04,18.91,100,3.6,"-2.044127",Below Area Average,"-2.263229",Below Area Average
"421010021002","Block Group 2, Census Tract 21, Philadelphia County, Pennsylvania",B03002_001,1614,294,1614,718,598,208,98500,,,666,428,238,145,274,198,76,294,172,179,214,13981,,,86,77,69,54,68,55,50,37.05,8.8,60.92,14.24,31.93,11.41,35.74,18.86,55.51,12.89,"5.196873",3.0 or Above,"6.465771",3.0 or Above
"421010160024","Block Group 4, Census Tract 160.02, Philadelphia County, Pennsylvania",B03002_001,775,377,775,708,22,16,115385,,,272,175,97,81,0,0,0,377,353,38,27,48852,,,106,81,85,82,11,11,11,2.84,4.7,83.51,42.33,0,0,35.66,11.34,8.65,2.06,"1.661373",1.5 - 2.0,"2.374371",2.0 - 2.5
"421010317005","Block Group 5, Census Tract 317, Philadelphia County, Pennsylvania",B03002_001,879,399,879,303,192,29,,,,453,205,248,156,166,94,72,399,190,247,40,,,,188,134,160,118,153,119,90,21.84,26.29,62.9,24.84,29.03,15.89,54.75,31.08,65.53,3.3,"-1.113727",Below Area Average,"-1.822229",Below Area Average
"421010084005","Block Group 5, Census Tract 84, Philadelphia County, Pennsylvania",B03002_001,711,306,711,3,708,0,55078,,,243,193,50,0,243,193,50,306,4,305,11,31332,,,84,81,59,11,84,81,59,99.58,1.87,0,22,100,20.58,20.58,166.88,99.58,0,"-1.772427",Below Area Average,"-2.126329",Below Area Average
"421010010021","Block Group 1, Census Tract 10.02, Philadelphia County, Pennsylvania",B03002_001,1301,285,1301,1145,31,84,109500,,,788,524,264,245,5,0,5,285,269,51,96,48778,,,154,131,96,94,17,11,17,2.38,3.89,92.8,11.36,1.89,0.63,33.5,6.4,11.99,6.46,"-0.373227",Below Area Average,"-2.932329",Below Area Average
"421010005003","Block Group 3, Census Tract 5, Philadelphia County, Pennsylvania",B03002_001,661,160,661,363,61,160,75724,,,446,15,431,229,26,0,26,160,106,57,115,52145,,,155,17,156,84,39,11,39,9.23,8.33,53.13,3.16,6.03,5.83,96.64,8.78,45.08,24.21,"0.535873",0.5 - 1.0,"-1.288529",Below Area Average
"421010347023","Block Group 3, Census Tract 347.02, Philadelphia County, Pennsylvania",B03002_001,909,294,909,872,11,0,85972,,,389,389,0,0,11,11,0,294,293,17,11,24957,,,87,87,11,11,17,17,11,1.21,1.83,,,,0,0,,4.07,0,"-0.522827",Below Area Average,"-1.719429",Below Area Average
"421010342001","Block Group 1, Census Tract 342, Philadelphia County, Pennsylvania",B03002_001,1632,303,1632,995,304,135,85884,,,759,284,475,346,107,33,74,303,258,206,122,19699,,,184,60,184,169,75,43,66,18.63,12.14,72.84,21.67,15.58,9.75,62.58,12.52,39.03,8.27,"-0.045727",Below Area Average,"-1.001529",Below Area Average
"421010337024","Block Group 4, Census Tract 337.02, Philadelphia County, Pennsylvania",B03002_001,760,383,760,582,48,94,136019,,,244,161,83,83,15,15,0,383,382,84,82,47652,,,97,86,66,66,27,27,11,6.32,10.58,100,112.46,0,0,34.02,13.25,23.42,12.37,"0.461073",0.0 - 0.5,"0.438371",0.0 - 0.5
"421010149005","Block Group 5, Census Tract 149, Philadelphia County, Pennsylvania",B03002_001,891,524,891,138,348,0,,,,366,254,112,18,225,131,94,524,137,198,11,,,,143,126,110,31,104,89,104,39.06,31.96,16.07,22.74,83.93,25.68,30.6,42.75,84.51,0,"-0.296127",Below Area Average,"11.037671",3.0 or Above
"421010260003","Block Group 3, Census Tract 260, Philadelphia County, Pennsylvania",B03002_001,1450,410,1450,61,1315,0,61637,,,481,286,195,9,452,276,176,410,77,394,11,34209,,,111,90,108,15,104,90,104,90.69,8.99,4.62,7.26,90.26,36.59,40.54,18.59,95.79,0,"0.683673",0.5 - 1.0,"0.001371",0.0 - 0.5
"421010033001","Block Group 1, Census Tract 33, Philadelphia County, Pennsylvania",B03002_001,1573,638,1573,444,556,74,24096,,,614,59,555,246,243,18,225,638,305,482,123,7701,,,183,50,184,126,145,34,141,35.35,27.08,44.32,17.31,40.54,36.64,90.39,21.56,71.77,4.7,"-0.654627",Below Area Average,"0.497671",0.0 - 0.5
"421010299004","Block Group 4, Census Tract 299, Philadelphia County, Pennsylvania",B03002_001,2428,729,2428,131,1143,35,24667,,,690,290,400,35,420,141,279,729,131,392,75,21598,,,147,111,136,42,141,83,118,47.08,7.8,8.75,10.07,69.75,40.43,57.97,17.55,94.6,1.44,"-1.205427",Below Area Average,"-0.714129",Below Area Average
"421010160025","Block Group 5, Census Tract 160.02, Philadelphia County, Pennsylvania",B03002_001,1738,598,1738,1289,7,204,104922,,,631,311,320,290,0,0,0,598,483,16,331,20779,,,221,115,213,214,11,11,11,0.4,0.91,90.62,28.87,0,0,50.71,3.44,25.83,11.74,"1.255673",1.0 - 1.5,"0.800971",0.5 - 1.0
"421010041012","Block Group 2, Census Tract 41.01, Philadelphia County, Pennsylvania",B03002_001,875,280,875,141,45,536,,,,341,333,8,8,45,45,0,280,163,69,245,,,,111,110,13,13,69,69,11,5.14,7.71,100,229.81,0,0,2.35,137.5,83.89,61.26,"1.116273",1.0 - 1.5,"2.310271",2.0 - 2.5
"421010137024","Block Group 4, Census Tract 137.02, Philadelphia County, Pennsylvania",B03002_001,868,346,868,557,255,0,89527,,,422,155,267,138,174,76,98,346,292,274,11,26397,,,164,125,133,104,164,103,128,29.38,29.31,51.69,29.23,36.7,23.22,63.27,44.32,35.83,0,"2.725973",2.5 - 3.0,"2.003071",2.0 - 2.5
"421010001023","Block Group 3, Census Tract 1.02, Philadelphia County, Pennsylvania",B03002_001,659,223,659,632,0,0,198125,,,325,163,162,162,0,0,0,223,212,11,11,26955,,,102,67,79,79,11,11,11,0,1.67,100,68.96,0,0,49.85,6.79,4.1,0,"-0.346227",Below Area Average,"-2.341829",Below Area Average
"421010013022","Block Group 2, Census Tract 13.02, Philadelphia County, Pennsylvania",B03002_001,896,308,896,798,98,0,91016,,,419,217,202,168,54,20,34,308,320,110,11,62599,,,140,110,111,116,55,32,47,10.94,11.69,83.17,34.77,16.83,8.11,48.21,21.35,10.94,0,"2.747373",2.5 - 3.0,"2.024271",2.0 - 2.5
"421010163002","Block Group 2, Census Tract 163, Philadelphia County, Pennsylvania",B03002_001,1076,593,1076,11,84,0,,,,362,204,158,27,16,16,0,593,20,151,11,,,,146,136,88,36,29,29,11,7.81,13.36,17.09,20.7,0,0,43.65,6.96,98.98,0,"-0.569627",Below Area Average,"4.695971",3.0 or Above
"421010019003","Block Group 3, Census Tract 19, Philadelphia County, Pennsylvania",B03002_001,1273,492,1273,477,481,298,83565,,,591,264,327,184,206,91,115,492,192,278,360,69697,,,203,190,97,73,116,90,74,37.78,16.24,56.27,14.82,35.17,19.46,55.33,20.08,62.53,23.41,"46.808173",3.0 or Above,"52.414471",3.0 or Above
"421010294002","Block Group 2, Census Tract 294, Philadelphia County, Pennsylvania",B03002_001,2339,889,2339,183,719,287,20413,,,648,216,432,105,248,41,207,889,127,667,202,10716,,,256,93,242,123,212,49,200,30.74,26.01,24.31,25.01,47.92,31.94,66.67,37.72,92.18,12.27,"-1.623627",Below Area Average,"-2.304029",Below Area Average
"421010197002","Block Group 2, Census Tract 197, Philadelphia County, Pennsylvania",B03002_001,1339,767,1339,0,258,0,32356,,,409,136,273,111,73,73,0,767,11,292,11,19103,,,209,127,208,142,94,94,11,19.27,18.81,40.66,41.78,0,0,66.75,4.03,100,0,"-2.015727",Below Area Average,"-3.596129",Below Area Average
"421010112005","Block Group 5, Census Tract 112, Philadelphia County, Pennsylvania",B03002_001,1582,895,1582,5,1574,0,42829,,,501,282,219,0,501,282,219,895,4,895,11,17290,,,181,148,156,11,181,148,156,99.49,5.68,0,5.02,100,43.71,43.71,100.74,99.68,0,"-1.400627",Below Area Average,"-1.780829",Below Area Average
"421010134011","Block Group 1, Census Tract 134.01, Philadelphia County, Pennsylvania",B03002_001,1265,254,1265,1176,88,0,89773,,,928,772,156,155,87,87,0,254,222,100,11,20478,,,193,162,95,95,100,100,11,6.96,7.78,99.36,6.88,0,0,16.81,7.05,7.04,0,"0.820973",0.5 - 1.0,"-1.588129",Below Area Average
"421010169021","Block Group 1, Census Tract 169.02, Philadelphia County, Pennsylvania",B03002_001,1240,993,1240,0,804,0,25699,,,518,177,341,0,518,177,341,993,11,624,11,7794,,,319,190,307,11,319,190,307,64.84,72.31,0,3.23,100,65.83,65.83,127.32,100,0,"-2.107327",Below Area Average,"-2.152629",Below Area Average
"421010177025","Block Group 5, Census Tract 177.02, Philadelphia County, Pennsylvania",B03002_001,1378,561,1378,37,58,0,24234,,,367,204,163,0,58,0,58,561,60,69,11,8790,,,111,101,92,11,69,11,69,4.21,4.7,0,6.75,35.58,15.8,44.41,37.26,97.31,0,"-1.993327",Below Area Average,"-3.173929",Below Area Average
"421010198004","Block Group 4, Census Tract 198, Philadelphia County, Pennsylvania",B03002_001,1216,642,1216,54,0,147,23871,,,318,151,167,34,0,0,0,642,60,11,132,9883,,,141,99,110,36,11,11,11,0,0.9,20.36,16.88,0,0,52.52,6.59,95.56,12.09,"-2.019627",Below Area Average,"-3.127829",Below Area Average
"421010243001","Block Group 1, Census Tract 243, Philadelphia County, Pennsylvania",B03002_001,974,333,974,119,715,23,45159,,,417,100,317,34,347,84,263,333,91,323,35,36956,,,150,62,149,32,151,54,146,73.41,21.68,10.73,8.75,82.97,63.07,76.02,24.51,87.78,2.36,"1.125473",1.0 - 1.5,"9.776871",3.0 or Above
"421010252003","Block Group 3, Census Tract 252, Philadelphia County, Pennsylvania",B03002_001,923,422,923,55,747,0,,,,359,101,258,0,331,88,243,422,89,418,11,,,,173,66,188,11,171,65,185,80.93,26.11,0,4.26,94.19,67.69,71.87,20.77,94.04,0,"-1.839927",Below Area Average,"-2.269429",Below Area Average
"421010262003","Block Group 3, Census Tract 262, Philadelphia County, Pennsylvania",B03002_001,1402,464,1402,0,1402,0,86250,,,520,434,86,0,520,434,86,464,11,464,11,16096,,,144,134,79,11,144,134,79,100,46.8,0,12.79,100,16.54,16.54,129.91,100,0,"-0.975027",Below Area Average,"-1.295529",Below Area Average
"421010289023","Block Group 3, Census Tract 289.02, Philadelphia County, Pennsylvania",B03002_001,1207,576,1207,23,429,141,,,,386,230,156,50,118,37,81,576,35,527,187,,,,153,100,127,53,138,42,131,35.54,40.23,32.05,21.76,51.92,20.98,40.41,72.56,98.09,11.68,"-1.409427",Below Area Average,"-1.698129",Below Area Average
"421010314013","Block Group 3, Census Tract 314.01, Philadelphia County, Pennsylvania",B03002_001,4518,1898,4518,1664,829,198,56302,,,911,158,753,314,212,22,190,1898,1602,302,157,18007,,,287,82,286,235,99,37,105,18.35,10.2,41.7,26.89,25.23,20.86,82.66,10.13,63.17,4.38,"0.487773",0.0 - 0.5,"0.475171",0.0 - 0.5
"421010331023","Block Group 3, Census Tract 331.02, Philadelphia County, Pennsylvania",B03002_001,973,331,973,546,182,0,,,,379,152,227,127,96,0,96,331,235,226,11,,,,123,87,120,87,109,11,109,18.71,22.34,55.95,24.38,42.29,25.33,59.89,42.5,43.88,0,"-0.769727",Below Area Average,"-1.832229",Below Area Average
"421010352003","Block Group 3, Census Tract 352, Philadelphia County, Pennsylvania",B03002_001,1877,421,1877,1506,15,70,83125,,,828,777,51,51,8,8,0,421,335,25,74,26999,,,289,282,55,55,13,13,11,0.8,1.32,100,152.51,0,0,6.16,21.57,19.77,3.73,"-0.218127",Below Area Average,"-1.105129",Below Area Average
"421010072005","Block Group 5, Census Tract 72, Philadelphia County, Pennsylvania",B03002_001,879,717,879,9,601,0,,,,221,43,178,0,167,34,133,717,17,394,11,,,,111,33,110,11,103,30,100,68.37,71.55,0,6.18,74.72,60.18,80.54,32,98.98,0,"-1.810427",Below Area Average,"-1.337429",Below Area Average
"421010096003","Block Group 3, Census Tract 96, Philadelphia County, Pennsylvania",B03002_001,541,288,541,0,541,0,,,,242,91,151,0,242,91,151,288,11,288,11,,,,124,89,93,11,124,89,93,100,75.29,0,7.28,100,62.4,62.4,87.1,100,0,"-1.529827",Below Area Average,"-0.981629",Below Area Average
"421010362032","Block Group 2, Census Tract 362.03, Philadelphia County, Pennsylvania",B03002_001,1221,372,1221,1027,59,77,94875,,,387,367,20,6,36,22,14,372,372,60,87,68145,,,85,85,26,11,34,25,23,4.83,4.69,30,38.78,70,3.62,5.17,70.31,15.89,6.31,"-0.231227",Below Area Average,"-1.303029",Below Area Average
"421010006001","Block Group 1, Census Tract 6, Philadelphia County, Pennsylvania",B03002_001,927,219,927,587,105,181,125737,,,623,18,605,413,40,0,40,219,164,89,122,84167,,,158,17,159,120,34,11,34,11.33,9.22,68.26,8.46,6.61,6.42,97.11,5.34,36.68,19.53,"2.108573",2.0 - 2.5,"-0.063729",Below Area Average
"421010025001","Block Group 1, Census Tract 25, Philadelphia County, Pennsylvania",B03002_001,1377,443,1377,758,367,48,59306,,,743,354,389,120,245,0,245,443,328,214,46,31135,,,201,136,140,55,133,11,133,26.65,12.96,30.85,8.75,62.98,32.97,52.36,25.6,44.95,3.49,"4.274973",3.0 or Above,"3.542771",3.0 or Above
"421010031003","Block Group 3, Census Tract 31, Philadelphia County, Pennsylvania",B03002_001,512,312,512,45,467,0,26513,,,159,98,61,0,141,80,61,312,57,320,11,16912,,,77,61,60,11,80,62,60,91.21,28.58,0,18.03,100,38.36,38.36,139.1,91.21,0,"-1.264427",Below Area Average,"-1.142229",Below Area Average
"421010100001","Block Group 1, Census Tract 100, Philadelphia County, Pennsylvania",B03002_001,1282,423,1282,96,1143,0,,,,519,219,300,14,461,188,273,423,117,423,11,,,,169,105,142,24,172,98,144,89.16,14.94,4.67,7.69,91,52.6,57.8,21.18,92.51,0,"-1.587727",Below Area Average,"-2.355429",Below Area Average
"421010362014","Block Group 4, Census Tract 362.01, Philadelphia County, Pennsylvania",B03002_001,965,277,965,927,0,0,71719,,,539,481,58,58,0,0,0,277,270,11,11,39350,,,202,198,47,47,11,11,11,0,1.14,100,114.6,0,0,10.76,18.97,3.94,0,"-0.316227",Below Area Average,"-1.414729",Below Area Average
"421010032004","Block Group 4, Census Tract 32, Philadelphia County, Pennsylvania",B03002_001,581,307,581,38,424,9,26759,,,254,126,128,0,215,87,128,307,51,269,13,24055,,,109,66,84,11,108,63,84,72.98,25.63,0,8.59,100,50.39,50.39,92.81,93.46,1.55,"0.586673",0.5 - 1.0,"13.558371",3.0 or Above
"421010100004","Block Group 4, Census Tract 100, Philadelphia County, Pennsylvania",B03002_001,1544,696,1544,31,1497,16,,,,523,303,220,19,476,275,201,696,38,697,25,,,,163,132,121,31,159,130,111,96.96,11.3,8.64,13.27,91.36,38.43,42.07,4.54,97.99,1.04,"-0.594127",Below Area Average,"-1.001829",Below Area Average
"421010318001","Block Group 1, Census Tract 318, Philadelphia County, Pennsylvania",B03002_001,984,373,984,254,435,119,65234,,,488,367,121,60,191,130,61,373,154,238,128,15388,,,189,179,91,59,99,89,68,44.21,17.44,49.59,31.41,50.41,12.5,24.8,41.48,74.19,12.09,"-0.736627",Below Area Average,"-1.421829",Below Area Average
"421010195011","Block Group 1, Census Tract 195.01, Philadelphia County, Pennsylvania",B03002_001,1244,580,1244,125,74,0,13250,,,554,206,348,57,21,21,0,580,156,121,11,8926,,,231,87,209,57,34,34,11,5.95,9.32,16.38,13.1,0,0,62.82,3.16,89.95,0,"-1.761427",Below Area Average,"-2.669629",Below Area Average
"421010011013","Block Group 3, Census Tract 11.01, Philadelphia County, Pennsylvania",B03002_001,1435,611,1435,680,172,166,39085,,,938,144,794,325,38,14,24,611,234,297,183,12970,,,444,64,447,122,53,24,45,11.99,20.06,40.93,27.7,3.02,2.56,84.65,5.41,52.61,11.57,"3.642073",3.0 or Above,"2.604671",2.5 - 3.0
"421010360002","Block Group 2, Census Tract 360, Philadelphia County, Pennsylvania",B03002_001,2345,386,2345,1090,314,761,66344,,,911,550,361,160,193,20,173,386,356,136,154,19759,,,136,134,90,86,78,23,77,13.39,5.36,44.32,21.11,47.92,18.99,39.63,17.67,53.52,32.45,"0.564173",0.5 - 1.0,"-0.454529",Below Area Average
